,StartDate,EndDate,Status,IPAddress,Progress,duration,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q2.1_Id,Q2.1_Name,Q2.1_Size,Q2.1_Type,prolific_id,dt_q1,dt_q2,understood_system_did_well_dt,system_confusing_complicated_dt,system_confusing_confusing_dt,understood_system_easy_to_understand_dt,system_confusing_hard_to_remember_dt,understood_system_predictable_dt,understood_system_how_it_works_dt,understood_system_inputs_and_outputs_dt,lr_q1,lr_q2,understood_system_did_well_lr,system_confusing_complicated_lr,system_confusing_confusing_lr,understood_system_easy_to_understand_lr,system_confusing_hard_to_remember_lr,understood_system_predictable_lr,understood_system_how_it_works_lr,understood_system_inputs_and_outputs_lr,bb_no_shap_q1,bb_no_shap_q2,understood_system_did_well_bb_no_shap,system_confusing_complicated_bb_no_shap,system_confusing_confusing_bb_no_shap,understood_system_easy_to_understand_bb_no_shap,system_confusing_hard_to_remember_bb_no_shap,understood_system_predictable_bb_no_shap,understood_system_how_it_works_bb_no_shap,understood_system_inputs_and_outputs_bb_no_shap,bb_shap_q1,bb_shap_q2,understood_system_did_well_bb_shap,system_confusing_complicated_bb_shap,system_confusing_confusing_bb_shap,understood_system_easy_to_understand_bb_shap,system_confusing_hard_to_remember_bb_shap,understood_system_predictable_bb_shap,understood_system_how_it_works_bb_shap,understood_system_inputs_and_outputs_bb_shap,Q9.1,Q9.2,Q9.3_1,Q9.3_2,Q9.3_3,Q9.3_4,Q9.4,PROLIFIC_PID,dataset_name,bb_profile_1,bb_profile_2,int_profile_1,int_profile_2,first_model,bb_model,int_model,taken_in_appropiate_time_window,int_q1_correct_answer,int_q2_correct_answer,bb_q1_correct_answer,bb_q2_correct_answer,q1_is_correct_int,q1_is_correct_bb,q2_is_correct_int,q2_is_correct_bb,understood_system_bb,understood_system_int,system_confusing_bb,system_confusing_int
171,2021-08-25 06:34:45,2021-08-25 06:39:43,IP Address,207.162.131.17,100,297,True,2021-08-25 06:39:44,R_3gT0fDpoH2vSKSv,,,,,36.1885986328125,-95.98419952392578125,anonymous,EN,1,F_1ez31TxZkyxahAX,signature.png,9099,image/png,5f95d87f5016160f47995dae,,,,,,,,,,,Will have a high sales price,House grade,2.0,5.0,5.0,1.0,4.0,2.0,3.0,3.0,,,,,,,,,,,Will have a high sales price,House grade,4.0,4.0,4.0,2.0,5.0,2.0,3.0,4.0,0,Not knowledgeable at all,No,No,No,No,No,5f95d87f5016160f47995dae,housing,3,4,1,3,bb,shap,lr,True,Will have a high sales price,House grade,Will have a high sales price,House grade,True,True,True,True,3.0,2.2,4.333333333333333,4.666666666666667
172,2021-08-25 07:03:27,2021-08-25 07:14:20,IP Address,107.197.45.246,100,653,True,2021-08-25 07:14:21,R_2cvhMfxh8vJFQOH,,,,,41.9031982421875,-87.63829803466796875,anonymous,EN,1,F_Tu7je3pvj8cz1PH,signature.png,13479,image/png,6108334484fa53f00832f23c,,,,,,,,,,,,House grade,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,Will have a high sales price,House grade,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,3,Slightly knowledgeable,No,Yes,No,Yes,No,6108334484fa53f00832f23c,housing,3,2,2,3,int,shap,lr,True,Will NOT have a high sales price,House grade,Will have a high sales price,House grade,False,True,True,True,3.6,3.8,3.3333333333333335,3.3333333333333335
173,2021-08-25 07:07:14,2021-08-25 07:24:14,IP Address,108.188.49.211,100,1020,True,2021-08-25 07:24:15,R_1Q9rQFzoyMlBQwg,,,,,28.3939056396484375,-81.421600341796875,anonymous,EN,1,F_27qXnxHon1G0szl,signature.png,15034,image/png,6111646d1922d97d81f4f9c1,,,,,,,,,,,Will have a high sales price,House grade,2.0,5.0,5.0,2.0,4.0,2.0,2.0,2.0,,,,,,,,,,,Will NOT have a high sales price,House grade,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2,Not knowledgeable at all,No,No,No,Yes,No,6111646d1922d97d81f4f9c1,housing,4,3,3,1,int,shap,lr,True,Will have a high sales price,House grade,Will NOT have a high sales price,House grade,True,True,True,True,2.4,2.0,4.0,4.666666666666667
174,2021-08-25 07:21:57,2021-08-25 07:32:45,IP Address,172.58.108.237,100,648,True,2021-08-25 07:32:46,R_2vZGXDF9IDQ8FBT,,,,,32.7888946533203125,-96.80210113525390625,anonymous,EN,0.89999997615814208984375,F_2fH6nslAch9mtlm,signature.png,14020,image/png,5c57022635a46a0001682961,,,,,,,,,,,Will NOT have a high sales price,House grade,,4.0,3.0,2.0,4.0,2.0,2.0,2.0,,,,,,,,,,,Will NOT have a high sales price,Size of living area,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,11,Slightly knowledgeable,No,No,No,No,No,5c57022635a46a0001682961,housing,2,4,2,4,int,shap,lr,True,Will NOT have a high sales price,House grade,Will NOT have a high sales price,House grade,True,True,True,False,2.4,,3.3333333333333335,3.6666666666666665
175,2021-08-25 07:47:26,2021-08-25 07:59:00,IP Address,173.175.110.156,100,694,True,2021-08-25 07:59:01,R_3Rl6yjt0FIEDIbn,,,,,29.4550933837890625,-98.64980316162109375,anonymous,EN,1,F_UPz3QLXg50RS1ax,signature.png,7519,image/png,60feddccb0434a2577a930ca,,,,,,,,,,,Will have a high sales price,Size of house above ground,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,,,,,,,,,,,Will NOT have a high sales price,House grade,4.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,5,Slightly knowledgeable,No,No,No,Yes,No,60feddccb0434a2577a930ca,housing,2,3,1,4,bb,shap,lr,True,Will have a high sales price,House grade,Will NOT have a high sales price,House grade,True,True,False,True,3.8,3.4,2.0,4.0
176,2021-08-25 08:09:22,2021-08-25 08:25:54,IP Address,108.29.99.146,100,991,True,2021-08-25 08:25:55,R_23agP1OnvaHyjV1,,,,,40.768096923828125,-73.8291015625,anonymous,EN,0.89999997615814208984375,F_2tsNRGPHy8vEznD,signature.png,9807,image/png,5ed5d28a7981f617185819ff,,,,,,,,,,,Will have a high sales price,House grade,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,,,,,,,,,,,Will have a high sales price,House grade,4.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,6,Moderately knowledgeable,Yes,No,Yes,No,No,5ed5d28a7981f617185819ff,housing,1,2,1,2,bb,shap,lr,True,Will have a high sales price,House grade,Will have a high sales price,House grade,True,True,True,True,3.2,3.6,3.6666666666666665,3.0
177,2021-08-25 08:44:49,2021-08-25 08:50:45,IP Address,172.58.187.29,100,355,True,2021-08-25 08:50:47,R_WuKapnofUoGAHrX,,,,,38.9033966064453125,-76.98819732666015625,anonymous,EN,1,F_3nuup19BcSM3ZWr,signature.png,9796,image/png,61085e2ceee7f23d0a8de76f,,,,,,,,,,,Will have a high sales price,House grade,3.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,,,,,,,,,,,Will NOT have a high sales price,House grade,5.0,1.0,1.0,5.0,2.0,2.0,5.0,4.0,4,Not knowledgeable at all,No,No,No,No,No,61085e2ceee7f23d0a8de76f,housing,4,2,4,3,bb,shap,lr,True,Will NOT have a high sales price,House grade,Will NOT have a high sales price,House grade,False,True,True,True,4.2,3.8,1.3333333333333333,3.0
178,2021-08-25 08:51:44,2021-08-25 08:59:05,IP Address,98.115.149.18,100,440,True,2021-08-25 08:59:06,R_1gjA2ygLUrIsiBP,,,,,39.9844970703125,-75.58599853515625,anonymous,EN,1,F_29aev1c1emCpE8O,signature.png,15900,image/png,6100a65828da5be11d11c404,,,,,,,,,,,Will NOT have a high sales price,House grade,2.0,5.0,5.0,2.0,5.0,2.0,2.0,2.0,Will have a high sales price,Average size of living area for closest 15 houses,2.0,5.0,5.0,2.0,5.0,2.0,1.0,2.0,,,,,,,,,,,2,Slightly knowledgeable,Yes,Yes,Yes,Yes,No,6100a65828da5be11d11c404,housing,1,4,2,4,int,no_shap,lr,True,Will NOT have a high sales price,House grade,Will have a high sales price,House grade,True,True,True,False,1.8,2.0,5.0,5.0
179,2021-08-25 08:55:16,2021-08-25 09:03:56,IP Address,38.13.37.98,100,519,True,2021-08-25 09:03:57,R_3MyYJT8pkQsAbfI,,,,,38.901092529296875,-77.045196533203125,anonymous,EN,1,F_2Y97T5z53CXD7u8,signature.png,5659,image/png,61125e6ba4d0b8858cbe9786,,,,,,,,,,,Will NOT have a high sales price,House grade,4.0,5.0,5.0,2.0,4.0,3.0,4.0,4.0,Will have a high sales price,Size of living area,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,,,,,,,,,,,2,Slightly knowledgeable,Yes,No,No,No,No,61125e6ba4d0b8858cbe9786,housing,1,4,2,3,int,no_shap,lr,True,Will NOT have a high sales price,House grade,Will have a high sales price,House grade,True,True,True,False,3.6,3.4,4.0,4.666666666666667
180,2021-08-25 09:02:07,2021-08-25 09:08:34,IP Address,173.12.102.59,100,386,True,2021-08-25 09:08:34,R_2ty4gk8vJZBtJPt,,,,,26.6165008544921875,-80.044403076171875,anonymous,EN,0.89999997615814208984375,F_2UfuV2e9xyswj8u,signature.png,15541,image/png,5f907f31b1e858149a93c58a,,,,,,,,,,,Will have a high sales price,House grade,2.0,5.0,5.0,1.0,5.0,2.0,3.0,2.0,,,,,,,,,,,Will have a high sales price,Size of living area,5.0,5.0,5.0,2.0,5.0,3.0,4.0,4.0,25,Moderately knowledgeable,Yes,No,Yes,No,No,5f907f31b1e858149a93c58a,housing,1,2,2,4,bb,shap,lr,True,Will NOT have a high sales price,House grade,Will have a high sales price,House grade,False,True,True,False,3.6,2.0,5.0,5.0
181,2021-08-25 09:14:04,2021-08-25 09:23:18,IP Address,173.11.190.18,100,554,True,2021-08-25 09:23:19,R_21zfiQnQDpj6A1Z,,,,,29.743804931640625,-95.44219970703125,anonymous,EN,0.89999997615814208984375,F_2zIQc9ZpECkMk3F,signature.png,6196,image/png,610c1f4fbda7e49e52812d95,Will NOT have a high sales price,Property view rating,4.0,4.0,2.0,1.0,4.0,2.0,4.0,4.0,,,,,,,,,,,Will NOT have a high sales price,House grade,4.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,,,,,,,,,,,5,Not knowledgeable at all,No,No,No,No,No,610c1f4fbda7e49e52812d95,housing,2,4,4,3,int,no_shap,dt,True,Will NOT have a high sales price,Size of living area,Will NOT have a high sales price,House grade,True,True,False,True,3.2,3.0,3.3333333333333335,3.3333333333333335
182,2021-08-25 09:21:51,2021-08-25 09:29:10,IP Address,24.43.88.66,100,438,True,2021-08-25 09:29:11,R_2e2MRScgj844taZ,,,,,34.0308074951171875,-118.47299957275390625,anonymous,EN,1,F_2vkRCPV6cOJZiys,signature.png,9388,image/png,610858576fe57d22263d886b,,,,,,,,,,,I don't know,House grade,2.0,5.0,5.0,1.0,5.0,3.0,2.0,2.0,,,,,,,,,,,Will have a high sales price,House grade,5.0,1.0,1.0,5.0,1.0,4.0,5.0,5.0,2,Moderately knowledgeable,No,No,Yes,No,No,610858576fe57d22263d886b,housing,1,4,3,2,bb,shap,lr,True,Will have a high sales price,House grade,Will have a high sales price,House grade,False,True,True,True,4.8,2.0,1.0,5.0
183,2021-08-25 09:21:17,2021-08-25 09:35:37,IP Address,184.190.11.194,100,859,True,2021-08-25 09:35:38,R_1LBUDHbW3QABDFr,,,,,33.4678955078125,-111.7154998779296875,anonymous,EN,1,F_Q4WvG6J5wYSfm93,signature.png,14750,image/png,60fdae513bfebe2fe0122138,,,,,,,,,,,Will NOT have a high sales price,House grade,4.0,4.0,2.0,4.0,2.0,3.0,4.0,5.0,,,,,,,,,,,Will NOT have a high sales price,House grade,5.0,1.0,1.0,5.0,1.0,3.0,5.0,5.0,2,Slightly knowledgeable,No,No,No,No,No,60fdae513bfebe2fe0122138,housing,2,1,4,2,bb,shap,lr,True,Will NOT have a high sales price,House grade,Will NOT have a high sales price,House grade,True,True,True,True,4.6,4.0,1.0,2.6666666666666665
184,2021-08-25 09:36:18,2021-08-25 09:43:19,IP Address,66.59.35.142,100,421,True,2021-08-25 09:43:20,R_3prGUCyraYbYsDu,,,,,33.5037994384765625,-112.025299072265625,anonymous,EN,1,F_2c6rKtNNDdYD2bH,signature.png,12177,image/png,5f9204c669c428109eda454e,,,,,,,,,,,Will NOT have a high sales price,House grade,4.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,,,,,,,,,,,Will have a high sales price,House grade,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,7,Slightly knowledgeable,Yes,No,Yes,No,No,5f9204c669c428109eda454e,housing,1,4,3,4,int,shap,lr,True,Will have a high sales price,House grade,Will have a high sales price,House grade,False,True,True,True,4.0,4.0,2.0,2.6666666666666665
185,2021-08-25 10:06:42,2021-08-25 10:19:36,IP Address,100.6.25.51,100,774,True,2021-08-25 10:19:37,R_shY9hCtWZamV4Z3,,,,,40.4049072265625,-79.8188018798828125,anonymous,EN,1,F_1myqYIerbaE7XwO,signature.png,2393,image/png,5de6766e89d6b4000f71bc0d,Will have a high sales price,Size of living area,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,Will NOT have a high sales price,House grade,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,12,Slightly knowledgeable,No,No,No,No,No,5de6766e89d6b4000f71bc0d,housing,4,1,3,1,bb,shap,dt,True,Will have a high sales price,Size of living area,Will NOT have a high sales price,House grade,True,True,True,True,4.0,3.4,3.3333333333333335,3.6666666666666665
186,2021-08-25 10:11:42,2021-08-25 10:20:08,IP Address,104.181.34.197,100,505,True,2021-08-25 10:20:08,R_2WB8Kvz0twNtwAz,,,,,26.0702972412109375,-80.22480010986328125,anonymous,EN,0.89999997615814208984375,F_1dNfOF8PAb0IN4e,signature.png,5492,image/png,5de55783e520274db68ca01c,Will NOT have a high sales price,Size of house above ground,5.0,4.0,1.0,2.0,4.0,1.0,4.0,4.0,,,,,,,,,,,Will NOT have a high sales price,House grade,4.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,,,,,,,,,,,5,Slightly knowledgeable,No,No,Yes,No,No,5de55783e520274db68ca01c,housing,4,2,4,3,bb,no_shap,dt,True,Will NOT have a high sales price,Size of living area,Will NOT have a high sales price,House grade,True,True,False,True,2.8,3.2,2.6666666666666665,3.0
187,2021-08-25 10:56:46,2021-08-25 11:03:21,IP Address,74.109.217.95,100,394,True,2021-08-25 11:03:21,R_3nAjpGiiimteyPR,,,,,40.406402587890625,-79.98560333251953125,anonymous,EN,1,F_ZmblIVifMr2IL7z,signature.png,11774,image/png,6085bb66296b0a411198d8fd,Will NOT have a high sales price,Size of living area,4.0,4.0,5.0,5.0,2.0,4.0,2.0,2.0,,,,,,,,,,,Will have a high sales price,House grade,5.0,2.0,2.0,4.0,1.0,3.0,4.0,5.0,,,,,,,,,,,5,Not knowledgeable at all,Yes,Yes,Yes,Yes,No,6085bb66296b0a411198d8fd,housing,4,1,1,3,bb,no_shap,dt,True,Will have a high sales price,Size of living area,Will NOT have a high sales price,House grade,False,False,True,True,4.2,3.4,1.6666666666666667,3.6666666666666665
188,2021-08-25 11:26:43,2021-08-25 11:47:39,IP Address,141.161.133.61,100,1255,True,2021-08-25 11:47:41,R_3Gdff6rxHdfmPIJ,,,,,38.917205810546875,-77.07089996337890625,anonymous,EN,1,F_2CwEgdxj5bj0pko,signature.png,11564,image/png,61083629df7ac8e36cb88db7,Will have a high sales price,Size of living area,5.0,5.0,1.0,1.0,5.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,Will NOT have a high sales price,House grade,4.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,2,Slightly knowledgeable,Yes,No,Yes,No,No,61083629df7ac8e36cb88db7,housing,4,1,3,1,bb,shap,dt,True,Will have a high sales price,Size of living area,Will NOT have a high sales price,House grade,True,True,True,True,3.6,3.4,4.333333333333333,3.6666666666666665
189,2021-08-25 12:04:16,2021-08-25 12:12:38,IP Address,73.70.21.178,100,502,True,2021-08-25 12:12:39,R_2SlzEfrI30u2wLo,,,,,34.9535064697265625,-120.4347991943359375,anonymous,EN,1,F_1rH6gNsmTp4dfMB,signature.png,10685,image/png,60ff6e80dad89b82091c850a,,,,,,,,,,,Will NOT have a high sales price,House grade,1.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,Will have a high sales price,Average size of living area for closest 15 houses,3.0,5.0,4.0,2.0,4.0,3.0,2.0,3.0,,,,,,,,,,,0,Slightly knowledgeable,No,No,Yes,No,No,60ff6e80dad89b82091c850a,housing,3,4,2,3,bb,no_shap,lr,True,Will NOT have a high sales price,House grade,Will have a high sales price,House grade,True,True,True,False,2.6,1.0,4.333333333333333,5.0
190,2021-08-25 12:21:09,2021-08-25 12:28:17,IP Address,71.117.157.94,100,428,True,2021-08-25 12:28:18,R_1KvtAFgkGFXEPZM,,,,,41.713897705078125,-71.38950347900390625,anonymous,EN,0.800000011920928955078125,F_2Ce9VYp57cWQI3S,signature.png,9990,image/png,60fcd909e567b28402d41f6c,Will NOT have a high sales price,Size of house above ground,5.0,5.0,1.0,2.0,4.0,2.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,Will have a high sales price,House grade,4.0,4.0,4.0,2.0,1.0,2.0,4.0,4.0,4,Slightly knowledgeable,No,Yes,No,No,No,60fcd909e567b28402d41f6c,housing,3,4,2,3,int,shap,dt,True,Will NOT have a high sales price,Size of living area,Will have a high sales price,House grade,True,True,False,True,3.2,3.2,3.0,3.3333333333333335
191,2021-08-25 12:36:31,2021-08-25 12:42:03,IP Address,68.113.88.44,100,331,True,2021-08-25 12:42:04,R_1Io1ohw4F0ROYys,,,,,32.54840087890625,-85.46820068359375,anonymous,EN,0.89999997615814208984375,F_3Jmk0nt50UZuffH,signature.png,8022,image/png,60fdf33fdfb2399145bb4df4,,,,,,,,,,,Will have a high sales price,Size of house above ground,4.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,,,,,,,,,,,Will have a high sales price,House grade,4.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3,Slightly knowledgeable,No,No,No,No,No,60fdf33fdfb2399145bb4df4,housing,1,4,3,4,int,shap,lr,True,Will have a high sales price,House grade,Will have a high sales price,House grade,True,True,False,True,3.2,3.6,2.6666666666666665,4.666666666666667
192,2021-08-25 13:05:00,2021-08-25 13:09:04,IP Address,98.179.77.109,100,243,True,2021-08-25 13:09:05,R_1Qb9qIambGE7MXP,,,,,33.272705078125,-111.82779693603515625,anonymous,EN,1,F_2PiDHDis5cXImb4,signature.png,11627,image/png,5e46bda46041fc18bf68996f,,,,,,,,,,,Will have a high sales price,House grade,4.0,5.0,5.0,2.0,5.0,3.0,4.0,4.0,Will have a high sales price,House grade,5.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,,,,,,,,,,,3,Moderately knowledgeable,No,No,Yes,No,No,5e46bda46041fc18bf68996f,housing,3,1,1,2,bb,no_shap,lr,True,Will have a high sales price,House grade,Will have a high sales price,House grade,True,True,True,True,3.8,3.4,4.333333333333333,5.0
193,2021-08-25 12:51:59,2021-08-25 13:10:48,IP Address,68.111.68.176,100,1128,True,2021-08-25 13:10:49,R_3e4AbKCbDrVkQ4j,,,,,33.61279296875,-117.662200927734375,anonymous,EN,1,F_3mDvxT2cogxIJRT,signature.png,18255,image/png,6109a1d93ad976cdff4749ef,Will NOT have a high sales price,Size of living area,5.0,5.0,1.0,1.0,5.0,2.0,5.0,5.0,,,,,,,,,,,I don't know,House grade,4.0,1.0,1.0,5.0,4.0,3.0,5.0,5.0,,,,,,,,,,,0.5,Slightly knowledgeable,No,No,No,No,No,6109a1d93ad976cdff4749ef,housing,2,4,4,3,bb,no_shap,dt,True,Will NOT have a high sales price,Size of living area,Will NOT have a high sales price,House grade,True,False,True,True,4.4,3.6,2.0,3.6666666666666665
194,2021-08-25 12:57:54,2021-08-25 13:14:58,IP Address,68.10.193.172,100,1024,True,2021-08-25 13:14:59,R_Ags8LKH65RBXT69,,,,,36.622406005859375,-76.02490234375,anonymous,EN,0.800000011920928955078125,F_3CZP5RpRmBmAVWr,signature.png,10702,image/png,60feba6596fcb1e4a5eedc07,,,,,,,,,,,Will have a high sales price,House grade,5.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,,,,,,,,,,,Will NOT have a high sales price,House grade,5.0,5.0,5.0,1.0,5.0,3.0,4.0,4.0,10,Moderately knowledgeable,No,No,No,No,No,60feba6596fcb1e4a5eedc07,housing,4,3,3,2,int,shap,lr,True,Will have a high sales price,House grade,Will NOT have a high sales price,House grade,True,True,True,True,3.4,4.0,5.0,4.333333333333333
195,2021-08-25 13:34:47,2021-08-25 13:42:26,IP Address,69.193.68.26,100,459,True,2021-08-25 13:42:27,R_2Vsu74MPPrwUnaC,,,,,44.096893310546875,-70.18630218505859375,anonymous,EN,1,F_2CvmlqX7SguF2yW,signature.png,13079,image/png,61006bcb609561af30dac310,,,,,,,,,,,Will have a high sales price,Size of living area,3.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,,,,,,,,,,,I don't know,Property view rating,3.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,4,Slightly knowledgeable,No,No,No,No,No,61006bcb609561af30dac310,housing,4,2,2,3,int,shap,lr,True,Will NOT have a high sales price,House grade,Will NOT have a high sales price,House grade,False,False,False,False,2.2,2.4,4.0,4.0
196,2021-08-25 13:21:17,2021-08-25 13:52:10,IP Address,98.211.20.173,100,1853,True,2021-08-25 13:52:11,R_2q3opx6gavP0hCo,,,,,35.8450927734375,-86.4900970458984375,anonymous,EN,1,F_2qsevOWF6Zrg1R7,signature.png,9016,image/png,6102f92d040633f0a2b80b91,,,,,,,,,,,Will NOT have a high sales price,House grade,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,Will have a high sales price,Size of living area,5.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,1,Moderately knowledgeable,Yes,Yes,Yes,No,No,6102f92d040633f0a2b80b91,housing,2,3,2,4,int,no_shap,lr,True,Will NOT have a high sales price,House grade,Will NOT have a high sales price,House grade,True,False,True,False,4.2,3.6,2.6666666666666665,3.3333333333333335
197,2021-08-25 14:34:52,2021-08-25 14:41:15,IP Address,71.212.19.243,100,382,True,2021-08-25 14:41:16,R_1jQgIYaYZF4SYcX,,,,,47.6295013427734375,-122.316497802734375,anonymous,EN,0.89999997615814208984375,F_3EAr8sDbevcmyNB,signature.png,10956,image/png,6112d26181fd4056a6f275e0,,,,,,,,,,,Will have a high sales price,House grade,4.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,,,,,,,,,,,Will have a high sales price,House grade,5.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,1,Slightly knowledgeable,No,No,No,No,No,6112d26181fd4056a6f275e0,housing,3,1,3,2,bb,shap,lr,True,Will have a high sales price,House grade,Will have a high sales price,House grade,True,True,True,True,4.0,3.8,2.3333333333333335,2.3333333333333335
198,2021-08-25 14:35:35,2021-08-25 14:45:15,IP Address,136.49.82.181,100,580,True,2021-08-25 14:45:16,R_RC4PGBDTWtSFtHr,,,,,30.2133026123046875,-97.853302001953125,anonymous,EN,1,F_WeB2ZMb5RD3WkEN,signature.png,12020,image/png,6126749c50ad9c08370b6796,,,,,,,,,,,Will have a high sales price,House grade,3.0,3.0,2.0,4.0,1.0,1.0,4.0,4.0,Will NOT have a high sales price,Average size of living area for closest 15 houses,4.0,2.0,2.0,5.0,1.0,3.0,4.0,4.0,,,,,,,,,,,2,Slightly knowledgeable,Yes,No,Yes,No,No,6126749c50ad9c08370b6796,housing,4,2,3,1,bb,no_shap,lr,True,Will have a high sales price,House grade,Will NOT have a high sales price,House grade,True,True,True,False,4.0,3.2,1.6666666666666667,2.0
199,2021-08-25 14:42:06,2021-08-25 15:04:20,IP Address,173.197.251.154,100,1333,True,2021-08-25 15:04:22,R_ST3gYBWAs94skg1,,,,,39.40570068359375,-87.4026031494140625,anonymous,EN,1,F_3s5t8abGk3tIOSp,signature.png,16145,image/png,61008433043513828c95b4f7,,,,,,,,,,,Will have a high sales price,Size of living area,3.0,5.0,5.0,2.0,3.0,3.0,2.0,2.0,,,,,,,,,,,Will NOT have a high sales price,House grade,4.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,0,Not knowledgeable at all,No,No,No,No,No,61008433043513828c95b4f7,housing,2,3,3,2,int,shap,lr,True,Will have a high sales price,House grade,Will NOT have a high sales price,House grade,True,True,False,True,4.0,2.4,2.3333333333333335,4.333333333333333
200,2021-08-25 16:14:24,2021-08-25 16:20:23,IP Address,68.106.137.238,100,358,True,2021-08-25 16:20:23,R_1QMDlsMoXlF0X8T,,,,,30.395904541015625,-86.46829986572265625,anonymous,EN,1,F_STzuc3J62NqN1sJ,signature.png,6932,image/png,6112b216249f50def8ed8d60,,,,,,,,,,,Will have a high sales price,House grade,5.0,2.0,2.0,4.0,2.0,4.0,5.0,5.0,Will NOT have a high sales price,House grade,4.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,,,,,,,,,,,1,Knowledgeable,Yes,Yes,Yes,Yes,No,6112b216249f50def8ed8d60,housing,1,2,1,3,bb,no_shap,lr,True,Will have a high sales price,House grade,Will have a high sales price,House grade,True,False,True,True,2.8,4.6,4.0,2.0
201,2021-08-25 16:17:18,2021-08-25 16:27:53,IP Address,70.120.67.141,100,635,True,2021-08-25 16:27:54,R_25XuUsHcvYzQ6V5,,,,,29.3582000732421875,-98.4290008544921875,anonymous,EN,1,F_3s6uZ8EXojwVII3,signature.png,11041,image/png,6110ce5a05a190c6f2bd9fe4,,,,,,,,,,,I don't know,House grade,1.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,Will have a high sales price,House grade,2.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,,,,,,,,,,,1,Not knowledgeable at all,No,No,No,Yes,No,6110ce5a05a190c6f2bd9fe4,housing,2,4,4,3,bb,no_shap,lr,True,Will NOT have a high sales price,House grade,Will NOT have a high sales price,House grade,False,False,True,True,2.8,2.6,4.0,4.0
202,2021-08-25 16:52:46,2021-08-25 16:58:03,IP Address,98.198.143.251,100,317,True,2021-08-25 16:58:04,R_w1qpTETavmo7Pi1,,,,,29.743896484375,-95.60669708251953125,anonymous,EN,0.89999997615814208984375,F_1zb57TUOf0bOoSt,signature.png,8134,image/png,60ff2f00d86ba41274e66ff9,Will have a high sales price,Size of living area,5.0,5.0,1.0,1.0,5.0,4.0,4.0,5.0,,,,,,,,,,,Will have a high sales price,House grade,4.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,,,,,,,,,,,1,Slightly knowledgeable,No,No,Yes,Yes,No,60ff2f00d86ba41274e66ff9,housing,3,1,1,4,bb,no_shap,dt,True,Will have a high sales price,Size of living area,Will have a high sales price,House grade,True,True,True,True,3.4,3.8,4.333333333333333,3.6666666666666665
