,price_int
14206,1
14207,0
14208,0
14209,0
14210,1
14211,0
14212,1
14213,0
14214,0
14215,1
14216,0
14217,0
14218,0
14219,0
14220,0
14221,0
14222,1
14223,0
14224,0
14225,0
14226,1
14227,0
14228,0
14229,0
14230,1
14231,1
14232,1
14233,1
14234,0
14235,0
14236,1
14237,0
14238,0
14239,0
14240,1
14241,0
14242,1
14243,0
14244,0
14245,0
14246,0
14247,0
14248,0
14249,1
14250,0
14251,0
14252,0
14253,0
14254,1
14255,1
14256,0
14257,0
14258,1
14259,0
14260,1
14261,0
14262,1
14263,1
14264,0
14265,0
14266,0
14267,0
14268,0
14269,0
14270,0
14271,0
14272,0
14273,1
14274,1
14275,1
14276,0
14277,0
14278,1
14279,0
14280,0
14281,0
14282,1
14283,0
14284,0
14285,0
14286,1
14287,1
14288,0
14289,0
14290,0
14291,1
14292,0
14293,1
14294,0
14295,1
14296,0
14297,1
14298,0
14299,0
14300,0
14301,0
14302,0
14303,0
14304,0
14305,1
14306,0
14307,1
14308,1
14309,0
14310,0
14311,0
14312,1
14313,0
14314,0
14315,0
14316,0
14317,0
14318,0
14319,0
14320,0
14321,1
14322,0
14323,0
14324,1
14325,0
14326,0
14327,0
14328,1
14329,0
14330,0
14331,0
14332,0
14333,0
14334,1
14335,0
14336,1
14337,1
14338,0
14339,0
14340,0
14341,0
14342,0
14343,0
14344,0
14345,0
14346,1
14347,0
14348,0
14349,0
14350,0
14351,0
14352,1
14353,0
14354,1
14355,1
14356,1
14357,0
14358,0
14359,0
14360,0
14361,1
14362,1
14363,0
14364,0
14365,0
14366,0
14367,0
14368,0
14369,0
14370,0
14371,0
14372,0
14373,0
14374,0
14375,0
14376,0
14377,0
14378,0
14379,1
14380,0
14381,0
14382,0
14383,0
14384,0
14385,1
14386,0
14387,0
14388,0
14389,0
14390,0
14391,0
14392,0
14393,1
14394,0
14395,0
14396,1
14397,1
14398,1
14399,0
14400,0
14401,0
14402,1
14403,0
14404,0
14405,0
14406,0
14407,0
14408,0
14409,0
14410,1
14411,0
14412,1
14413,1
14414,0
14415,1
14416,0
14417,0
14418,0
14419,1
14420,0
14421,0
14422,0
14424,0
14425,0
14426,0
14427,0
14428,1
14429,0
14430,1
14431,1
14432,0
14433,0
14434,1
14435,0
14436,0
14437,0
14438,0
14439,0
14440,0
14441,0
14442,1
14443,0
14444,0
14445,0
14446,0
14447,0
14448,0
14449,0
14450,0
14451,0
14452,0
14453,0
14454,0
14455,0
14456,1
14457,1
14458,0
14459,0
14460,0
14461,0
14462,0
14463,1
14464,0
14465,0
14466,0
14467,1
14468,0
14469,0
14470,0
14471,0
14472,0
14473,1
14474,0
14475,0
14476,0
14477,0
14478,0
14479,1
14480,0
14481,1
14482,0
14483,1
14484,0
14485,0
14486,0
14487,0
14488,0
14489,0
14490,0
14491,0
14492,0
14493,0
14494,0
14495,0
14496,0
14497,1
14498,0
14499,0
14500,0
14501,0
14502,1
14503,1
14504,0
14505,0
14506,0
14507,0
14508,0
14509,0
14510,0
14511,0
14512,0
14513,1
14514,0
14515,0
14516,0
14517,0
14518,0
14519,0
14520,0
14521,0
14522,0
14523,1
14524,0
14525,0
14526,1
14527,0
14528,0
14529,0
14530,0
14531,1
14532,0
14533,0
14534,1
14535,0
14536,0
14537,0
14538,1
14539,0
14540,0
14541,1
14542,0
14543,0
14544,0
14545,1
14546,0
14547,1
14548,0
14549,0
14550,1
14551,0
14552,0
14553,0
14554,1
14555,1
14556,1
14557,0
14558,0
14559,0
14560,0
14561,0
14562,0
14563,0
14564,0
14565,0
14566,0
14567,0
14568,0
14569,1
14570,0
14571,1
14572,0
14573,0
14574,0
14575,0
14576,0
14577,0
14578,0
14579,1
14580,1
14581,0
14582,0
14583,0
14584,0
14585,1
14586,0
14587,0
14588,0
14589,1
14590,1
14591,0
14592,0
14593,0
14594,1
14595,0
14596,1
14597,0
14598,1
14599,0
14600,0
14601,0
14602,1
14603,0
14604,1
14605,0
14606,0
14607,1
14608,0
14609,0
14610,0
14611,1
14612,0
14613,0
14614,0
14615,0
14616,0
14617,0
14618,1
14619,1
14620,0
14621,0
14622,0
14623,0
14624,0
14625,1
14626,0
14627,0
14628,0
14629,0
14630,0
14631,0
14632,0
14633,0
14634,0
14635,0
14636,0
14637,0
14638,1
14639,1
14640,0
14641,0
14642,1
14643,0
14644,0
14645,0
14646,0
14647,1
14648,0
14649,0
14650,0
14651,0
14652,1
14653,0
14654,0
14655,0
14656,0
14657,0
14658,0
14659,0
14660,1
14661,0
14662,1
14663,0
14664,0
14665,0
14666,0
14667,0
14668,1
14669,1
14670,0
14671,1
14672,0
14673,0
14674,1
14675,0
14676,0
14677,0
14678,0
14679,0
14680,0
14681,1
14682,1
14683,0
14684,0
14685,1
14686,0
14687,0
14688,0
14689,1
14690,0
14691,0
14692,0
14693,0
14694,0
14695,0
14696,0
14697,1
14698,1
14699,0
14700,1
14701,0
14702,0
14703,1
14704,0
14705,0
14706,0
14707,0
14708,0
14709,0
14710,0
14711,0
14712,0
14713,1
14714,0
14715,0
14716,1
14717,0
14718,0
14719,0
14720,1
14721,0
14722,0
14723,1
14724,0
14725,0
14726,0
14727,1
14728,0
14729,0
14730,0
14731,0
14732,0
14733,0
14734,1
14735,0
14736,0
14737,0
14738,0
14739,0
14740,1
14741,0
14742,0
14743,0
14744,0
14745,0
14746,0
14747,1
14748,1
14749,0
14750,0
14751,1
14752,0
14753,0
14754,0
14755,0
14756,0
14757,0
14758,0
14759,0
14760,0
14761,0
14762,0
14763,0
14764,0
14765,1
14766,0
14767,0
14768,0
14769,0
14770,0
14771,1
14772,1
14773,0
14774,1
14775,1
14776,0
14777,0
14778,1
14779,1
14780,0
14781,0
14782,0
14783,0
14784,0
14785,1
14786,0
14787,0
14788,0
14789,0
14790,1
14791,1
14792,0
14793,0
14794,0
14795,0
14796,0
14797,0
14798,1
14799,1
14800,0
14801,0
14802,0
14803,1
14804,0
14805,0
14806,1
14807,0
14808,1
14809,0
14810,0
14811,1
14812,1
14813,0
14814,0
14815,1
14816,1
14817,0
14818,0
14819,0
14820,0
14821,1
14822,1
14823,0
14824,0
14825,1
14826,0
14827,0
14828,0
14829,1
14830,0
14831,0
14832,0
14833,0
14834,0
14835,0
14836,0
14837,0
14838,0
14839,0
14840,1
14841,1
14842,0
14843,0
14844,0
14845,0
14846,1
14847,1
14848,0
14849,0
14850,0
14851,1
14852,0
14853,1
14854,0
14855,0
14856,0
14857,0
14858,0
14859,1
14860,0
14861,0
14862,0
14863,0
14864,0
14865,1
14866,0
14867,0
14868,0
14869,0
14870,0
14871,0
14872,0
14873,0
14874,0
14875,0
14876,1
14877,0
14878,1
14879,0
14880,0
14881,0
14882,0
14883,0
14884,1
14885,0
14886,0
14887,1
14888,0
14889,0
14890,0
14891,1
14892,0
14893,0
14894,1
14895,0
14896,1
14897,0
14898,0
14899,1
14900,0
14901,0
14902,0
14903,0
14904,0
14905,0
14906,0
14907,1
14908,0
14909,0
14910,0
14911,0
14912,0
14913,0
14914,0
14915,0
14916,0
14917,0
14918,1
14919,0
14920,1
14921,0
14922,0
14923,1
14924,0
14925,1
14926,1
14927,0
14928,0
14929,0
14930,1
14931,0
14932,1
14933,0
14934,0
14935,0
14936,0
14937,0
14938,0
14939,0
14940,1
14941,0
14942,1
14943,0
14944,1
14945,1
14946,0
14947,0
14948,0
14949,0
14950,0
14951,0
14952,0
14953,1
14954,1
14955,1
14956,0
14957,0
14958,1
14959,0
14960,1
14961,1
14962,0
14963,1
14964,1
14965,0
14966,1
14967,0
14968,1
14969,0
14970,0
14971,1
14972,1
14973,0
14974,0
14975,1
14976,0
14977,0
14978,0
14979,1
14980,1
14981,0
14982,0
14983,0
14984,0
14985,0
14986,0
14987,0
14988,0
14989,1
14990,0
14991,0
14992,0
14993,0
14994,0
14995,1
14996,0
14997,1
14998,0
14999,0
15000,0
15001,0
15002,1
15003,0
15004,0
15005,0
15006,0
15007,0
15008,0
15009,1
15010,1
15011,1
15012,0
15013,0
15014,0
15015,0
15016,0
15017,0
15018,0
15019,0
15020,0
15021,0
15022,1
15023,0
15024,0
15025,0
15026,0
15027,0
15028,0
15029,0
15030,0
15031,1
15032,0
15033,1
15034,0
15035,0
15036,0
15037,0
15038,1
15039,1
15040,0
15041,0
15042,1
15043,0
15044,0
15045,0
15046,1
15047,0
15048,0
15049,1
15050,0
15051,1
15052,0
15053,0
15054,1
15055,1
15056,0
15057,0
15058,0
15059,0
15060,1
15061,1
15062,0
15063,1
15064,0
15065,0
15066,0
15067,0
15068,0
15069,1
15070,0
15071,1
15072,1
15073,1
15074,1
15075,1
15076,0
15077,1
15078,1
15079,0
15080,0
15081,1
15082,0
15083,0
15084,0
15085,0
15086,0
15087,0
15088,0
15089,0
15090,0
15091,0
15092,0
15093,0
15094,0
15095,0
15096,0
15097,0
15098,0
15099,0
15100,0
15101,1
15102,0
15103,0
15104,0
15105,1
15106,0
15107,0
15108,1
15109,0
15110,0
15111,0
15112,0
15113,0
15114,0
15115,1
15116,0
15117,0
15118,1
15119,0
15120,1
15121,0
15122,1
15123,0
15124,0
15125,1
15126,0
15127,0
15128,0
15129,1
15130,1
15131,0
15132,0
15133,0
15134,0
15135,1
15136,0
15137,0
15138,0
15139,0
15140,0
15141,0
15142,0
15143,0
15144,0
15145,0
15146,0
15147,0
15148,0
15149,0
15150,0
15151,1
15152,1
15153,0
15154,1
15155,0
15156,0
15157,0
15158,1
15159,0
15160,1
15161,1
15162,1
15163,0
15164,0
15165,0
15166,1
15167,0
15168,0
15169,0
15170,0
15171,0
15172,0
15173,1
15174,0
15175,0
15176,0
15177,0
15178,1
15179,0
15180,1
15181,0
15182,0
15183,0
15184,0
15185,0
15186,0
15187,1
15188,0
15189,0
15190,0
15191,0
15192,1
15193,0
15194,0
15195,0
15196,0
15197,1
15198,0
15199,0
15200,0
15201,0
15202,1
15203,0
15204,1
15205,0
15206,0
15207,0
15208,0
15209,0
15210,0
15211,1
15212,0
15213,1
15214,0
15215,0
15216,0
15217,0
15218,1
15219,0
15220,0
15221,1
15222,1
15223,0
15224,1
15225,0
15226,1
15227,0
15228,1
15229,1
15230,1
15231,0
15232,0
15233,1
15234,0
15235,1
15236,0
15237,1
15238,0
15239,0
15240,0
15241,1
15242,0
15243,0
15244,1
15245,1
15246,1
15247,0
15248,0
15249,0
15250,0
15251,0
15252,1
15253,1
15254,1
15255,1
15256,0
15257,0
15258,1
15259,0
15260,1
15261,1
15262,0
15263,1
15264,1
15265,0
15266,0
15267,0
15268,0
15269,0
15270,0
15271,0
15272,0
15273,0
15274,0
15275,0
15276,0
15277,1
15278,1
15279,1
15280,0
15281,0
15282,0
15283,0
15284,0
15285,0
15286,1
15287,0
15288,0
15289,0
15290,0
15291,0
15292,0
15293,0
15294,0
15295,0
15296,0
15297,1
15298,0
15299,0
15300,0
15301,0
15302,0
15303,1
15304,0
15305,0
15306,0
15307,0
15308,0
15309,0
15310,0
15311,0
15312,0
15313,0
15314,1
15315,0
15316,0
15317,0
15318,0
15319,0
15320,0
15321,0
15322,1
15323,0
15324,0
15325,0
15326,0
15327,0
15328,1
15329,0
15330,0
15331,0
15332,0
15333,0
15334,1
15335,1
15336,0
15337,0
15338,0
15339,0
15340,0
15341,0
15342,0
15343,0
15344,0
15345,0
15346,0
15347,1
15348,0
15349,1
15350,1
15351,0
15352,1
15353,1
15354,0
15355,0
15356,0
15357,0
15358,1
15359,0
15360,1
15361,0
15362,1
15363,0
15364,0
15365,0
15366,0
15367,1
15368,0
15369,1
15370,0
15371,1
15372,0
15373,1
15374,0
15375,1
15376,1
15377,1
15378,0
15379,0
15380,0
15381,0
15382,0
15383,0
15384,0
15385,0
15386,1
15387,1
15388,0
15389,1
15390,0
15391,0
15392,0
15393,0
15394,0
15395,0
15396,0
15397,0
15398,0
15399,1
15400,1
15401,1
15402,0
15403,0
15404,1
15405,1
15406,1
15407,0
15408,0
15409,0
15410,1
15411,0
15412,0
15413,0
15414,0
15415,1
15416,0
15417,0
15418,0
15419,0
15420,0
15421,1
15422,1
15423,0
15424,0
15425,0
15426,0
15427,0
15428,0
15429,0
15430,1
15431,1
15432,1
15433,0
15434,0
15435,0
15436,0
15437,1
15438,0
15439,0
15440,0
15441,1
15442,0
15443,0
15444,0
15445,0
15446,0
15447,0
15448,0
15449,1
15450,0
15451,0
15452,0
15453,0
15454,0
15455,0
15456,0
15457,0
15458,0
15459,0
15460,0
15461,0
15462,0
15463,0
15464,0
15465,0
15466,0
15467,1
15468,0
15469,0
15470,0
15471,0
15472,1
15473,0
15474,0
15475,0
15476,0
15477,1
15478,0
15479,0
15480,0
15481,0
15482,1
15483,0
15484,0
15485,0
15486,0
15487,0
15488,0
15489,1
15490,0
15491,1
15492,1
15493,0
15494,0
15495,0
15496,0
15497,0
15498,0
15499,0
15500,0
15501,1
15502,0
15503,0
15504,0
15505,1
15506,1
15507,0
15508,0
15509,0
15510,0
15511,0
15512,1
15513,1
15514,0
15515,0
15516,1
15517,1
15518,0
15519,0
15520,0
15521,1
15522,1
15523,0
15524,0
15525,0
15526,1
15527,0
15528,0
15529,1
15530,0
15531,0
15532,1
15533,0
15534,0
15535,1
15536,0
15537,0
15538,0
15539,0
15540,0
15541,0
15542,0
15543,0
15544,0
15545,0
15546,0
15547,1
15548,0
15549,0
15550,0
15551,0
15552,0
15553,1
15554,0
15555,0
15556,0
15557,0
15558,0
15559,0
15560,1
15561,0
15562,1
15563,1
15564,0
15565,0
15566,1
15567,1
15568,0
15569,0
15570,1
15571,0
15572,0
15573,0
15574,0
15575,0
15576,0
15577,0
15578,0
15579,0
15580,0
15581,0
15582,0
15583,0
15584,0
15585,0
15586,0
15587,1
15588,0
15589,0
15590,0
15591,1
15592,1
15593,0
15594,1
15595,0
15596,0
15597,0
15598,0
15599,1
15600,0
15601,0
15602,1
15603,0
15604,1
15605,0
15606,0
15607,0
15608,0
15609,0
15610,0
15611,0
15612,0
15613,0
15614,0
15615,0
15616,1
15617,0
15618,0
15619,0
15620,0
15621,0
15622,1
15623,0
15624,0
15625,0
15626,0
15627,1
15628,0
15629,0
15630,0
15631,1
15632,1
15633,0
15634,0
15635,0
15636,0
15637,1
15638,0
15639,0
15640,0
15641,0
15642,0
15643,0
15644,1
15645,0
15646,0
15647,0
15648,0
15649,0
15650,0
15651,1
15652,0
15653,0
15654,1
15655,0
15656,0
15657,0
15658,0
15659,0
15660,1
15661,0
15662,0
15663,0
15664,0
15665,0
15666,0
15667,1
15668,1
15669,0
15670,1
15671,0
15672,0
15673,0
15674,0
15675,0
15676,0
15677,1
15678,0
15679,1
15680,1
15681,1
15682,0
15683,0
15684,0
15685,0
15686,1
15687,1
15688,1
15689,0
15690,0
15691,0
15692,1
15693,1
15694,1
15695,0
15696,0
15697,0
15698,1
15699,0
15700,0
15701,0
15702,0
15703,0
15704,0
15705,0
15706,1
15707,0
15708,1
15709,1
15710,0
15711,0
15712,0
15713,0
15714,0
15715,1
15716,0
15717,0
15718,0
15719,1
15720,1
15721,0
15722,1
15723,0
15724,1
15725,0
15726,0
15727,1
15728,0
15729,1
15730,0
15731,1
15732,0
15733,1
15734,1
15735,0
15736,1
15737,0
15738,0
15739,0
15740,0
15741,0
15742,0
15743,1
15744,0
15745,1
15746,0
15747,0
15748,0
15749,0
15750,0
15751,0
15752,0
15753,0
15754,1
15755,0
15756,0
15757,0
15758,1
15759,0
15760,0
15761,0
15762,0
15763,0
15764,1
15765,0
15766,0
15767,0
15768,1
15769,0
15770,0
15771,1
15772,1
15773,0
15774,0
15775,1
15776,0
15777,1
15778,0
15779,0
15780,0
15781,0
15782,0
15783,0
15784,0
15785,0
15786,0
15787,0
15788,0
15789,1
15790,0
15791,0
15792,0
15793,1
15794,0
15795,0
15796,0
15797,0
15798,1
15799,0
15800,0
15801,0
15802,0
15803,0
15804,1
15805,0
15806,0
15807,0
15808,0
15809,0
15810,0
15811,0
15812,0
15813,0
15814,0
15815,0
15816,0
15817,0
15818,0
15819,0
15820,1
15821,0
15822,0
15823,0
15824,0
15825,1
15826,0
15827,1
15828,1
15829,0
15830,0
15831,1
15832,0
15833,0
15834,1
15835,1
15836,1
15837,0
15838,0
15839,0
15840,1
15841,1
15842,0
15843,0
15844,0
15845,0
15846,0
15847,1
15848,1
15849,0
15850,0
15851,0
15852,0
15853,0
15854,0
15855,0
15856,0
15857,0
15858,0
15859,0
15860,0
15861,0
15862,1
15863,0
15864,0
15865,0
15866,0
15867,0
15868,0
15869,0
15871,0
15872,0
15873,1
15874,1
15875,0
15876,0
15877,0
15878,0
15879,0
15880,0
15881,1
15882,0
15883,0
15884,0
15885,0
15886,0
15887,1
15888,1
15889,0
15890,0
15891,0
15892,1
15893,0
15894,0
15895,0
15896,0
15897,0
15898,0
15899,0
15900,1
15901,0
15902,0
15903,0
15904,1
15905,0
15906,0
15907,0
15908,0
15909,0
15910,0
15911,0
15912,1
15913,0
15914,0
15915,1
15916,1
15917,0
15918,1
15919,0
15920,0
15921,0
15922,0
15923,0
15924,1
15925,0
15926,1
15927,0
15928,0
15929,1
15930,1
15931,1
15932,1
15933,0
15934,1
15935,0
15936,0
15937,0
15938,0
15939,0
15940,0
15941,0
15942,0
15943,0
15944,1
15945,1
15946,0
15947,1
15948,0
15949,0
15950,0
15951,0
15952,0
15953,0
15954,1
15955,1
15956,0
15957,1
15958,0
15959,0
15960,0
15961,0
15962,0
15963,0
15964,0
15965,0
15966,0
15967,0
15968,0
15969,0
15970,0
15971,0
15972,0
15973,0
15974,0
15975,0
15976,0
15977,1
15978,0
15979,0
15980,0
15981,0
15982,1
15983,0
15984,0
15985,0
15986,0
15987,0
15988,1
15989,0
15990,0
15991,1
15992,0
15993,1
15994,0
15995,0
15996,0
15997,0
15998,0
15999,0
16000,0
16001,0
16002,0
16003,0
16004,1
16005,1
16006,0
16007,0
16008,0
16009,1
16010,0
16011,0
16012,1
16013,1
16014,0
16015,1
16016,0
16017,0
16018,0
16019,0
16020,1
16021,0
16022,0
16023,0
16024,0
16025,1
16026,0
16027,0
16028,1
16029,0
16030,0
16031,0
16032,0
16033,0
16034,1
16035,0
16036,0
16037,1
16038,1
16039,0
16040,0
16041,0
16042,0
16043,1
16044,0
16045,0
16046,1
16047,0
16048,0
16049,0
16050,0
16051,0
16052,0
16053,0
16054,0
16055,0
16056,0
16057,0
16058,1
16059,0
16060,0
16061,0
16062,0
16063,0
16064,0
16065,0
16066,0
16067,0
16068,1
16069,0
16070,1
16071,0
16072,0
16073,1
16074,1
16075,0
16076,0
16077,0
16078,1
16079,0
16080,0
16081,1
16082,0
16083,0
16084,0
16085,0
16086,0
16087,0
16088,1
16089,1
16090,0
16091,0
16092,0
16093,0
16094,0
16095,0
16096,0
16097,0
16098,1
16099,0
16100,1
16101,0
16102,0
16103,0
16104,0
16105,0
16106,1
16107,0
16108,0
16109,1
16110,1
16111,0
16112,0
16113,0
16114,0
16115,0
16116,0
16117,0
16118,0
16119,0
16120,1
16121,0
16122,0
16123,0
16124,1
16125,1
16126,0
16127,0
16128,0
16129,1
16130,1
16131,0
16132,0
16133,0
16134,0
16135,0
16136,1
16137,0
16138,0
16139,0
16140,0
16141,1
16142,0
16143,0
16144,0
16145,0
16146,0
16147,0
16148,0
16149,0
16150,0
16151,0
16152,0
16153,0
16154,0
16155,0
16156,0
16157,0
16158,0
16159,0
16160,0
16161,0
16162,1
16163,0
16164,0
16165,0
16166,0
16167,0
16168,0
16169,0
16170,0
16171,1
16172,0
16173,1
16174,0
16175,0
16176,0
16177,0
16178,0
16179,0
16180,0
16181,0
16182,0
16183,0
16184,1
16185,0
16186,0
16187,1
16188,1
16189,0
16190,0
16191,0
16192,0
16193,1
16194,0
16195,0
16196,0
16197,1
16198,0
16199,1
16200,0
16201,0
16202,0
16203,0
16204,0
16205,0
16206,1
16207,1
16208,0
16209,0
16210,0
16211,0
16212,0
16213,0
16214,0
16215,0
16216,0
16217,0
16218,1
16219,0
16220,0
16221,0
16222,0
16223,0
16224,0
16225,1
16226,0
16227,0
16228,0
16229,1
16230,0
16231,0
16232,0
16233,0
16234,0
16235,1
16236,0
16237,0
16238,0
16239,0
16240,1
16241,1
16242,0
16243,0
16244,1
16245,0
16246,0
16247,0
16248,1
16249,1
16250,0
16251,0
16252,1
16253,1
16254,0
16255,0
16256,0
16257,0
16258,1
16259,0
16260,1
16261,0
16262,0
16263,0
16264,0
16265,1
16266,1
16267,1
16268,1
16269,1
16270,0
16271,0
16272,0
16273,0
16274,0
16275,0
16276,0
16277,0
16278,0
16279,1
16280,1
16281,1
16282,0
16283,0
16284,1
16285,0
16286,1
16287,0
16288,0
16289,0
16290,0
16291,1
16292,0
16293,1
16294,1
16295,0
16296,0
16297,0
16298,1
16299,1
16300,1
16301,1
16302,1
16303,0
16304,1
16305,0
16306,0
16307,0
16308,0
16309,0
16310,1
16311,0
16312,0
16313,0
16314,0
16315,0
16316,0
16317,0
16318,0
16319,0
16320,0
16321,0
16322,0
16323,0
16324,1
16325,0
16326,0
16327,1
16328,0
16329,0
16330,0
16331,0
16332,0
16333,1
16334,1
16335,1
16336,0
16337,0
16338,0
16339,0
16340,0
16341,1
16342,0
16343,1
16344,0
16345,1
16346,0
16347,0
16348,1
16349,1
16350,0
16351,0
16352,1
16353,0
16354,0
16355,0
16356,0
16357,1
16358,1
16359,1
16360,0
16361,0
16362,1
16363,0
16364,1
16365,0
16366,0
16367,0
16368,0
16369,0
16370,0
16371,0
16372,1
16373,0
16374,0
16375,0
16376,1
16377,1
16378,0
16379,0
16380,0
16381,0
16382,0
16383,0
16384,0
16385,1
16386,0
16387,1
16388,0
16389,1
16390,0
16391,0
16392,1
16393,1
16394,0
16395,0
16396,0
16397,0
16398,0
16399,0
16400,1
16401,0
16402,0
16403,0
16404,0
16405,0
16406,0
16407,0
16408,0
16409,0
16410,0
16411,0
16412,1
16413,1
16414,0
16415,0
16416,0
16417,1
16418,1
16419,0
16420,0
16421,0
16422,0
16423,0
16424,0
16425,0
16426,1
16427,0
16428,0
16429,1
16430,1
16431,1
16432,0
16433,0
16434,1
16435,0
16436,0
16437,0
16438,1
16439,0
16440,1
16441,1
16442,0
16443,1
16444,0
16445,0
16446,1
16447,0
16448,1
16449,1
16450,0
16451,0
16452,0
16453,0
16454,1
16455,0
16456,0
16457,1
16458,0
16459,0
16460,0
16461,0
16462,0
16463,0
16464,1
16465,0
16466,1
16467,0
16468,1
16469,0
16470,0
16471,0
16472,0
16473,0
16474,0
16475,0
16476,1
16477,0
16478,0
16479,1
16480,0
16481,0
16482,0
16483,0
16484,0
16485,0
16486,0
16487,0
16488,1
16489,0
16490,0
16491,0
16492,0
16493,1
16494,0
16495,1
16496,0
16497,0
16498,0
16499,0
16500,0
16501,0
16502,0
16503,0
16504,0
16505,0
16506,0
16507,0
16508,0
16509,0
16510,0
16511,0
16512,0
16513,1
16514,0
16515,1
16516,0
16517,0
16518,0
16519,0
16520,1
16521,0
16522,1
16523,0
16524,1
16525,1
16526,0
16527,1
16528,1
16529,0
16530,0
16531,0
16532,0
16533,1
16534,0
16535,0
16536,0
16537,0
16538,0
16539,1
16540,0
16541,0
16542,0
16543,0
16544,0
16545,0
16546,0
16547,0
16548,0
16549,0
16550,0
16551,0
16552,1
16553,0
16554,0
16555,0
16556,0
16557,0
16558,0
16559,0
16560,0
16561,0
16562,0
16563,0
16564,0
16565,0
16566,0
16567,1
16568,0
16569,0
16570,0
16571,1
16572,0
16573,0
16574,0
16575,0
16576,1
16577,0
16578,0
16579,0
16580,1
16581,0
16582,1
16583,1
16584,0
16585,1
16586,0
16587,1
16588,1
16589,0
16590,0
16591,0
16592,0
16593,1
16594,1
16595,0
16596,0
16597,0
16598,0
16599,1
16600,0
16601,0
16602,0
16603,0
16604,0
16605,0
16606,1
16607,0
16608,0
16609,0
16610,0
16611,1
16612,0
16613,0
16614,1
16615,1
16616,0
16617,0
16618,0
16619,0
16620,0
16621,0
16622,1
16623,0
16624,0
16625,1
16626,1
16627,1
16628,0
16629,0
16630,0
16631,0
16632,1
16633,0
16634,0
16635,1
16636,0
16637,0
16638,0
16639,0
16640,0
16641,0
16642,1
16643,0
16644,0
16645,0
16646,0
16647,0
16648,0
16649,1
16650,0
16651,0
16652,0
16653,0
16654,0
16655,0
16656,0
16657,1
16658,0
16659,0
16660,1
16661,0
16662,0
16663,0
16664,0
16665,0
16666,1
16667,0
16668,1
16669,0
16670,1
16671,0
16672,0
16673,0
16674,1
16675,0
16676,0
16677,0
16678,0
16679,0
16680,0
16681,0
16682,0
16683,0
16684,0
16685,0
16686,0
16687,0
16688,0
16689,1
16690,0
16691,0
16692,0
16693,0
16694,1
16695,0
16696,0
16697,1
16698,0
16699,0
16700,0
16701,0
16702,1
16703,0
16704,1
16705,1
16706,0
16707,0
16708,0
16709,0
16710,0
16711,1
16712,0
16713,0
16714,0
16715,0
16716,0
16717,0
16718,0
16719,0
16720,1
16721,1
16722,0
16723,0
16724,0
16725,0
16726,1
16727,0
16728,0
16729,1
16730,0
16731,0
16732,0
16733,0
16734,0
16735,0
16736,1
16737,0
16738,0
16739,0
16740,0
16741,1
16742,0
16743,0
16744,0
16745,0
16746,0
16747,0
16748,0
16749,0
16750,1
16751,0
16752,0
16753,0
16754,0
16755,1
16756,0
16757,0
16758,1
16759,0
16760,0
16761,0
16762,0
16763,1
16764,0
16765,0
16766,0
16767,0
16768,0
16769,0
16770,1
16771,0
16772,0
16773,1
16774,0
16775,0
16776,0
16777,0
16778,0
16779,0
16780,0
16781,1
16782,0
16783,0
16784,0
16785,0
16786,1
16787,0
16788,0
16789,0
16790,0
16791,0
16792,0
16793,0
16794,0
16795,0
16796,0
16797,0
16798,0
16799,0
16800,0
16801,0
16802,0
16803,0
16804,1
16805,1
16806,0
16807,0
16808,0
16809,0
16810,0
16811,0
16812,0
16813,0
16814,0
16815,0
16816,0
16817,1
16818,0
16819,0
16820,0
16821,0
16822,0
16823,0
16824,0
16825,1
16826,0
16827,0
16828,0
16829,0
16830,0
16831,1
16832,0
16833,0
16834,0
16835,1
16836,0
16837,1
16838,0
16839,1
16840,0
16841,0
16842,0
16843,0
16844,1
16845,1
16846,0
16847,1
16848,0
16849,0
16850,0
16851,0
16852,0
16853,0
16854,1
16855,0
16856,0
16857,0
16858,0
16859,0
16860,0
16861,0
16862,1
16863,0
16864,0
16865,0
16866,0
16867,0
16868,0
16869,1
16870,1
16871,0
16872,0
16873,0
16874,1
16875,0
16876,0
16877,1
16878,0
16879,0
16880,0
16881,0
16882,0
16883,0
16884,0
16885,0
16886,0
16887,0
16888,1
16889,1
16890,0
16891,1
16892,0
16893,0
16894,1
16895,0
16896,0
16897,1
16898,1
16899,0
16900,0
16901,0
16902,0
16903,0
16904,0
16905,0
16906,0
16907,0
16908,0
16909,0
16910,1
16911,1
16912,0
16913,1
16914,0
16915,0
16916,0
16917,0
16918,1
16919,1
16920,0
16921,0
16922,0
16923,0
16924,0
16925,0
16926,0
16927,0
16928,1
16929,1
16930,0
16931,0
16932,0
16933,1
16934,0
16935,0
16936,0
16937,0
16938,0
16939,0
16940,0
16941,0
16942,0
16943,1
16944,1
16945,0
16946,0
16947,1
16948,0
16949,0
16950,1
16951,1
16952,0
16953,0
16954,1
16955,0
16956,1
16957,0
16958,0
16959,0
16960,0
16961,0
16962,0
16963,0
16964,0
16965,0
16966,1
16967,0
16968,0
16969,1
16970,0
16971,0
16972,0
16973,0
16974,0
16975,1
16976,0
16977,0
16978,0
16979,0
16980,0
16981,0
16982,0
16983,0
16984,0
16985,0
16986,1
16987,0
16988,0
16989,1
16990,0
16991,0
16992,0
16993,0
16994,0
16995,1
16996,1
16997,0
16998,0
16999,0
17000,0
17001,1
17002,1
17003,0
17004,0
17005,1
17006,0
